event_id,det_id,xtop,ytop,z,xbot,ybot
4.0,21102292.0,227.647762547,-20.3002116798,2793.75,-220.664186748,-59.5224249663
4.0,21112293.0,227.719230256,-21.1170913322,2794.85,-220.592719039,-60.3393046188
4.0,22102314.0,217.404561969,-96.780106675,2803.75,-230.907387326,-57.5578933884
4.0,23002304.0,225.012214055,-60.0237730752,2811.15,-225.012214055,-60.0237730752
4.0,23012304.0,225.012214055,-59.1437730752,2812.25,-225.012214055,-59.1437730752
4.0,23102303.0,225.012214055,-58.7637730752,2813.75,-225.012214055,-58.7637730752
4.0,23112282.0,225.012214055,-22.1837730752,2814.85,-225.012214055,-22.1837730752
4.0,23012282.0,225.012214055,-21.7437730752,2812.25,-225.012214055,-21.7437730752
4.0,23002281.0,225.012214055,-20.9237730752,2811.15,-225.012214055,-20.9237730752
4.0,22112291.0,220.889048564,-56.9522426453,2804.85,-227.422900731,-17.7300293587
4.0,22012291.0,220.927397091,-56.5139169781,2802.25,-227.384552204,-17.2917036915
4.0,22002291.0,220.850700037,-57.3905683124,2801.15,-227.461249258,-18.1683550259
4.0,21112271.0,224.459605478,16.1405903764,2794.85,-223.852343818,-23.0816229101
4.0,21012272.0,224.569421713,14.8853850568,2792.25,-223.742527582,-24.3368282297
4.0,21002272.0,224.646118767,14.0087337225,2791.15,-223.665830528,-25.2134795641
4.0,20112286.0,225.012214055,-28.9837730752,2784.85,-225.012214055,-28.9837730752
4.0,20112287.0,225.012214055,-30.6837730752,2784.85,-225.012214055,-30.6837730752
4.0,20102287.0,225.012214055,-31.5637730752,2783.75,-225.012214055,-31.5637730752
4.0,20102288.0,225.012214055,-33.2637730752,2783.75,-225.012214055,-33.2637730752
4.0,20102289.0,225.012214055,-34.9637730752,2783.75,-225.012214055,-34.9637730752
4.0,20012291.0,225.012214055,-37.0437730752,2782.25,-225.012214055,-37.0437730752
4.0,20012292.0,225.012214055,-38.7437730752,2782.25,-225.012214055,-38.7437730752
4.0,20012293.0,225.012214055,-40.4437730752,2782.25,-225.012214055,-40.4437730752
4.0,20012294.0,225.012214055,-42.1437730752,2782.25,-225.012214055,-42.1437730752
4.0,20012295.0,225.012214055,-43.8437730752,2782.25,-225.012214055,-43.8437730752
4.0,20012296.0,225.012214055,-45.5437730752,2782.25,-225.012214055,-45.5437730752
4.0,20102297.0,225.012214055,-48.5637730752,2783.75,-225.012214055,-48.5637730752
4.0,20102298.0,225.012214055,-50.2637730752,2783.75,-225.012214055,-50.2637730752
4.0,20112299.0,225.012214055,-51.0837730752,2784.85,-225.012214055,-51.0837730752
4.0,21002291.0,227.461249258,-18.1683550259,2791.15,-220.850700037,-57.3905683124
4.0,21012292.0,227.532716967,-18.9852346783,2792.25,-220.779232328,-58.2074479648
4.0,22002315.0,217.294745733,-98.0353119946,2801.15,-231.017203562,-58.813098708
4.0,22102315.0,217.256397207,-98.4736376617,2803.75,-231.055552089,-59.2514243752
4.0,22112315.0,217.33309426,-97.5969863274,2804.85,-230.978855035,-58.3747730408
4.0,23002302.0,225.012214055,-56.6237730752,2811.15,-225.012214055,-56.6237730752
4.0,23012302.0,225.012214055,-55.7437730752,2812.25,-225.012214055,-55.7437730752
4.0,23102301.0,225.012214055,-55.3637730752,2813.75,-225.012214055,-55.3637730752
4.0,23112301.0,225.012214055,-54.4837730752,2814.85,-225.012214055,-54.4837730752
4.0,23112286.0,225.012214055,-28.9837730752,2814.85,-225.012214055,-28.9837730752
4.0,23102285.0,225.012214055,-28.1637730752,2813.75,-225.012214055,-28.1637730752
4.0,22112294.0,220.444554276,-62.0328356055,2804.85,-227.867395019,-22.810622319
4.0,22012295.0,220.33473804,-63.2880409251,2802.25,-227.977211255,-24.0658276386
4.0,22012296.0,220.186573278,-64.9815719119,2802.25,-228.125376018,-25.7593586253
4.0,22012297.0,220.038408515,-66.6751028986,2802.25,-228.27354078,-27.4528896121
4.0,22102297.0,219.923362935,-67.9900799001,2803.75,-228.388586361,-28.7678666136
4.0,22112298.0,219.851895226,-68.8069595525,2804.85,-228.46005407,-29.584746266
4.0,22112294.0,220.444554276,-62.0328356055,2804.85,-227.867395019,-22.810622319
4.0,22102294.0,220.367857223,-62.9094869398,2803.75,-227.944092073,-23.6872736533
4.0,22012296.0,220.186573278,-64.9815719119,2802.25,-228.125376018,-25.7593586253
4.0,22112295.0,220.296389514,-63.7263665923,2804.85,-228.015559782,-24.5041533057
4.0,22012296.0,220.186573278,-64.9815719119,2802.25,-228.125376018,-25.7593586253
4.0,22012297.0,220.038408515,-66.6751028986,2802.25,-228.27354078,-27.4528896121
4.0,22012298.0,219.890243752,-68.3686338854,2802.25,-228.421705543,-29.1464205988
4.0,22102298.0,219.775198172,-69.6836108869,2803.75,-228.536751123,-30.4613976003
4.0,22112296.0,220.148224751,-65.419897579,2804.85,-228.163724544,-26.1976842925
4.0,22102296.0,220.071527697,-66.2965489134,2803.75,-228.240421598,-27.0743356268
4.0,22112297.0,220.000059988,-67.1134285658,2804.85,-228.311889307,-27.8912152792
4.0,22112296.0,220.148224751,-65.419897579,2804.85,-228.163724544,-26.1976842925
4.0,10002107.0,225.012214055,274.876226925,2581.15,-225.012214055,274.876226925
4.0,10012107.0,225.012214055,275.756226925,2582.25,-225.012214055,275.756226925
4.0,10102106.0,225.012214055,276.136226925,2583.75,-225.012214055,276.136226925
4.0,10112106.0,225.012214055,277.016226925,2584.85,-225.012214055,277.016226925
4.0,11002099.0,199.013614825,306.989594431,2591.15,-249.29833447,267.767381145
4.0,11012099.0,198.936917771,307.866245766,2592.25,-249.375031524,268.644032479
4.0,11102098.0,198.903798589,308.244799751,2593.75,-249.408150706,269.022586464
4.0,11112098.0,198.827101536,309.121451085,2594.85,-249.48484776,269.899237799
4.0,12012106.0,248.337878185,256.789315572,2602.25,-199.97407111,296.011528858
4.0,13002096.0,225.012214055,293.576226925,2611.15,-225.012214055,293.576226925
4.0,13102095.0,225.012214055,294.836226925,2613.75,-225.012214055,294.836226925
4.0,13112095.0,225.012214055,295.716226925,2614.85,-225.012214055,295.716226925
4.0,41112473.0,275.51359041,-280.71561606,3534.85,-222.582164724,-324.293347985
4.0,42102497.0,218.949513367,-365.814743001,3543.75,-279.146241768,-322.237011077
4.0,42112498.0,218.878045658,-366.631622654,3544.85,-279.217709477,-323.053890729
4.0,43002490.0,249.9992,-333.0,3551.15,-249.9992,-333.0
4.0,43012491.0,249.9992,-333.82,3552.25,-249.9992,-333.82
4.0,43102491.0,249.9992,-335.14,3553.75,-249.9992,-335.14
4.0,43112492.0,249.9992,-335.96,3554.85,-249.9992,-335.96
4.0,43112546.0,249.9992,-427.76,3554.85,-249.9992,-427.76
4.0,43102546.0,249.9992,-428.64,3553.75,-249.9992,-428.64
4.0,43012547.0,249.9992,-429.02,3552.25,-249.9992,-429.02
4.0,43002547.0,249.9992,-429.9,3551.15,-249.9992,-429.9
4.0,42112559.0,209.839995135,-469.937012846,3544.85,-288.25576,-426.359280921
4.0,42102559.0,209.763298081,-470.81366418,3543.75,-288.332457053,-427.235932256
4.0,42012560.0,209.730178899,-471.192218165,3542.25,-288.365576236,-427.614486241
4.0,41102539.0,285.3691618,-393.36531252,3533.75,-212.726593335,-436.943044445
4.0,41012540.0,285.402280982,-393.743866506,3532.25,-212.693474152,-437.32159843
4.0,40112551.0,249.9992,-436.26,3524.85,-249.9992,-436.26
4.0,40012551.0,249.9992,-435.82,3522.25,-249.9992,-435.82
4.0,40002507.0,249.9992,-361.9,3521.15,-249.9992,-361.9
4.0,40112507.0,249.9992,-361.46,3524.85,-249.9992,-361.46
4.0,42012518.0,215.953098931,-400.063916722,3542.25,-282.142656203,-356.486184797
4.0,42112518.0,215.914750404,-400.502242389,3544.85,-282.18100473,-356.924510464
4.0,43012508.0,249.9992,-362.72,3552.25,-249.9992,-362.72
4.0,43102508.0,249.9992,-364.04,3553.75,-249.9992,-364.04
4.0,43112509.0,249.9992,-364.86,3554.85,-249.9992,-364.86
6.0,10012287.0,225.012214055,-30.2437730752,2582.25,-225.012214055,-30.2437730752
6.0,10112287.0,225.012214055,-30.6837730752,2584.85,-225.012214055,-30.6837730752
6.0,11002288.0,227.01675497,-13.0877620656,2591.15,-221.295194326,-52.3099753521
6.0,11012289.0,227.088222679,-13.904641718,2592.25,-221.223726616,-53.1268550046
6.0,11102288.0,227.055103497,-13.5260877328,2593.75,-221.256845799,-52.7483010193
6.0,12012286.0,221.668220904,-48.0462620443,2602.25,-226.643728391,-8.82404875777
6.0,12112286.0,221.629872378,-48.4845877115,2604.85,-226.682076918,-9.26237442493
6.0,13002287.0,225.012214055,-31.1237730752,2611.15,-225.012214055,-31.1237730752
6.0,13012288.0,225.012214055,-31.9437730752,2612.25,-225.012214055,-31.9437730752
6.0,13102287.0,225.012214055,-31.5637730752,2613.75,-225.012214055,-31.5637730752
6.0,20012291.0,225.012214055,-37.0437730752,2782.25,-225.012214055,-37.0437730752
6.0,20102290.0,225.012214055,-36.6637730752,2783.75,-225.012214055,-36.6637730752
6.0,21002292.0,227.60941402,-19.8618860126,2791.15,-220.702535275,-59.0840992992
6.0,21102292.0,227.647762547,-20.3002116798,2793.75,-220.664186748,-59.5224249663
6.0,22002289.0,221.147029563,-54.0035063389,2801.15,-227.164919732,-14.7812930524
6.0,22102289.0,221.108681036,-54.4418320061,2803.75,-227.203268259,-15.2196187195
6.0,23002291.0,225.012214055,-37.9237730752,2811.15,-225.012214055,-37.9237730752
6.0,23102291.0,225.012214055,-38.3637730752,2813.75,-225.012214055,-38.3637730752
6.0,23112291.0,225.012214055,-37.4837730752,2814.85,-225.012214055,-37.4837730752
6.0,30002330.0,249.9992,-61.0,3321.15,-249.9992,-61.0
6.0,30102330.0,249.9992,-61.44,3323.75,-249.9992,-61.44
6.0,31012333.0,254.732175109,-43.1829522472,3332.25,-243.363580025,-86.7606841719
6.0,31102332.0,254.699055927,-42.8043982619,3333.75,-243.396699207,-86.3821301866
6.0,31112333.0,254.770523636,-43.6212779144,3334.85,-243.325231498,-87.199009839
6.0,32012329.0,243.956239076,-79.9865602248,3342.25,-254.139516058,-36.4088283002
6.0,32102328.0,243.989358258,-79.6080062396,3343.75,-254.106396876,-36.0302743149
6.0,32112329.0,243.917890549,-80.424885892,3344.85,-254.177864585,-36.8471539674
6.0,33002331.0,249.9992,-62.7,3351.15,-249.9992,-62.7
6.0,33102331.0,249.9992,-63.14,3353.75,-249.9992,-63.14
6.0,40002337.0,249.9992,-72.9,3521.15,-249.9992,-72.9
6.0,40102337.0,249.9992,-73.34,3523.75,-249.9992,-73.34
6.0,41012340.0,255.769328448,-55.0376691545,3532.25,-242.326426686,-98.6154010792
6.0,41112340.0,255.807676975,-55.4759948217,3534.85,-242.28807816,-99.0537267463
6.0,42002335.0,242.990553446,-91.0243974797,3541.15,-255.105201688,-47.4466655551
6.0,42102335.0,242.952204919,-91.4627231469,3543.75,-255.143550215,-47.8849912222
6.0,43002338.0,249.9992,-74.6,3551.15,-249.9992,-74.6
6.0,43102338.0,249.9992,-75.04,3553.75,-249.9992,-75.04
7.0,10012227.0,225.012214055,71.7562269248,2582.25,-225.012214055,71.7562269248
7.0,10102226.0,225.012214055,72.1362269248,2583.75,-225.012214055,72.1362269248
7.0,11012236.0,219.235490257,75.85250058,2592.25,-229.076459038,36.6302872935
7.0,11102235.0,219.202371075,76.2310545653,2593.75,-229.10957822,37.0088412788
7.0,11112236.0,219.273838784,75.4141749129,2594.85,-229.038110511,36.1919616263
7.0,12012219.0,231.595260003,65.4203140683,2602.25,-216.716689292,104.642527355
7.0,12102218.0,231.628379186,65.7988680536,2603.75,-216.68357011,105.02108134
7.0,12112219.0,231.556911477,64.9819884012,2604.85,-216.755037819,104.204201688
7.0,13002227.0,225.012214055,70.8762269248,2611.15,-225.012214055,70.8762269248
7.0,13102227.0,225.012214055,70.4362269248,2613.75,-225.012214055,70.4362269248
7.0,20002232.0,225.012214055,62.3762269248,2781.15,-225.012214055,62.3762269248
7.0,20112232.0,225.012214055,62.8162269248,2784.85,-225.012214055,62.8162269248
7.0,21002241.0,220.053011124,66.5081943119,2791.15,-228.258938171,27.2859810254
7.0,21112241.0,220.014662597,66.9465199791,2794.85,-228.297286698,27.7243066925
7.0,22002224.0,230.777739136,56.0760078002,2801.15,-217.534210159,95.2982210868
7.0,22102224.0,230.73939061,55.6376821331,2803.75,-217.572558686,94.8598954196
7.0,23012233.0,225.012214055,61.5562269248,2812.25,-225.012214055,61.5562269248
7.0,23112233.0,225.012214055,61.1162269248,2814.85,-225.012214055,61.1162269248
7.0,30012277.0,249.9992,29.98,3322.25,-249.9992,29.98
7.0,30112277.0,249.9992,29.54,3324.85,-249.9992,29.54
7.0,31012286.0,247.768431264,36.4130041303,3332.25,-250.327323871,-7.16472779433
7.0,31112286.0,247.80677979,35.9746784631,3334.85,-250.288975344,-7.60305346149
7.0,32002269.0,252.769427783,20.7486476462,3341.15,-245.326327352,64.3263795708
7.0,32102269.0,252.731079256,20.310321979,3343.75,-245.364675879,63.8880539037
7.0,33002278.0,249.9992,27.4,3351.15,-249.9992,27.4
7.0,33112278.0,249.9992,27.84,3354.85,-249.9992,27.84
7.0,40012286.0,249.9992,14.68,3522.25,-249.9992,14.68
7.0,40112286.0,249.9992,14.24,3524.85,-249.9992,14.24
7.0,41012295.0,249.101914128,21.1712252495,3532.25,-248.993841007,-22.4065066751
7.0,41102294.0,249.068794945,21.5497792348,3533.75,-249.026960189,-22.0279526899
7.0,41112295.0,249.140262654,20.7328995823,3534.85,-248.95549248,-22.8448323423
7.0,42002278.0,251.435944918,5.50686876539,3541.15,-246.659810216,49.08460069
7.0,42102278.0,251.397596392,5.06854309823,3543.75,-246.698158743,48.6462750229
7.0,43002287.0,249.9992,12.1,3551.15,-249.9992,12.1
7.0,43102287.0,249.9992,11.66,3553.75,-249.9992,11.66
7.0,10002124.0,225.012214055,245.976226925,2581.15,-225.012214055,245.976226925
7.0,10012124.0,225.012214055,246.856226925,2582.25,-225.012214055,246.856226925
7.0,10102123.0,225.012214055,247.236226925,2583.75,-225.012214055,247.236226925
7.0,11002118.0,201.828745316,274.812505683,2591.15,-246.48320398,235.590292396
7.0,11112118.0,201.790396789,275.25083135,2594.85,-246.521552506,236.028618064
7.0,12012129.0,244.930088644,217.838102876,2602.25,-203.381860651,257.060316163
7.0,12102128.0,244.963207826,218.216656862,2603.75,-203.348741469,257.438870148
7.0,13002121.0,225.012214055,251.076226925,2611.15,-225.012214055,251.076226925
7.0,13102121.0,225.012214055,250.636226925,2613.75,-225.012214055,250.636226925
7.0,13112121.0,225.012214055,251.516226925,2614.85,-225.012214055,251.516226925
7.0,12012129.0,244.930088644,217.838102876,2602.25,-203.381860651,257.060316163
7.0,12102128.0,244.963207826,218.216656862,2603.75,-203.348741469,257.438870148
7.0,13012122.0,225.012214055,250.256226925,2612.25,-225.012214055,250.256226925
7.0,13112122.0,225.012214055,249.816226925,2614.85,-225.012214055,249.816226925
7.0,13112155.0,225.012214055,193.716226925,2614.85,-225.012214055,193.716226925
7.0,13102155.0,225.012214055,192.836226925,2613.75,-225.012214055,192.836226925
7.0,13012156.0,225.012214055,192.456226925,2612.25,-225.012214055,192.456226925
7.0,12112164.0,239.705973424,158.126192673,2604.85,-208.605975872,197.348405959
7.0,12102164.0,239.62927637,157.249541338,2603.75,-208.682672925,196.471754625
7.0,12002164.0,239.667624897,157.687867006,2601.15,-208.644324399,196.910080292
7.0,11012149.0,206.345155905,223.189696428,2592.25,-241.96679339,183.967483141
7.0,10112153.0,225.012214055,197.116226925,2584.85,-225.012214055,197.116226925
7.0,10102152.0,225.012214055,197.936226925,2583.75,-225.012214055,197.936226925
7.0,10012152.0,225.012214055,199.256226925,2582.25,-225.012214055,199.256226925
7.0,10002151.0,225.012214055,200.076226925,2581.15,-225.012214055,200.076226925
7.0,10002125.0,225.012214055,244.276226925,2581.15,-225.012214055,244.276226925
7.0,10012125.0,225.012214055,245.156226925,2582.25,-225.012214055,245.156226925
7.0,10102123.0,225.012214055,247.236226925,2583.75,-225.012214055,247.236226925
7.0,10112123.0,225.012214055,248.116226925,2584.85,-225.012214055,248.116226925
7.0,11002113.0,201.087921502,283.280160617,2591.15,-247.224027793,244.05794733
7.0,11012113.0,201.011224449,284.156811951,2592.25,-247.300724847,244.934598664
7.0,11102112.0,200.978105267,284.535365936,2593.75,-247.333844029,245.31315265
7.0,12012129.0,244.930088644,217.838102876,2602.25,-203.381860651,257.060316163
7.0,12112129.0,244.891740117,217.399777209,2604.85,-203.420209178,256.621990496
7.0,13002119.0,225.012214055,254.476226925,2611.15,-225.012214055,254.476226925
7.0,13102119.0,225.012214055,254.036226925,2613.75,-225.012214055,254.036226925
7.0,13102147.0,225.012214055,206.436226925,2613.75,-225.012214055,206.436226925
7.0,13012148.0,225.012214055,206.056226925,2612.25,-225.012214055,206.056226925
7.0,13002147.0,225.012214055,206.876226925,2611.15,-225.012214055,206.876226925
7.0,12112158.0,240.594962,168.287378593,2604.85,-207.716987296,207.50959188
7.0,12102157.0,240.666429709,169.104258246,2603.75,-207.645519587,208.326471532
7.0,12012158.0,240.633310526,168.72570426,2602.25,-207.678638769,207.947917547
7.0,11112137.0,204.60552728,243.073742602,2594.85,-243.706422016,203.851529315
7.0,11102136.0,204.534059571,243.890622254,2593.75,-243.777889725,204.668408968
7.0,11012137.0,204.567178753,243.512068269,2592.25,-243.744770542,204.289854982
7.0,11002136.0,204.495711044,244.328947921,2591.15,-243.816238252,205.106734635
7.0,10112143.0,225.012214055,214.116226925,2584.85,-225.012214055,214.116226925
7.0,10102142.0,225.012214055,214.936226925,2583.75,-225.012214055,214.936226925
7.0,10002140.0,225.012214055,218.776226925,2581.15,-225.012214055,218.776226925
7.0,10002119.0,225.012214055,254.476226925,2581.15,-225.012214055,254.476226925
7.0,10012119.0,225.012214055,255.356226925,2582.25,-225.012214055,255.356226925
7.0,10112118.0,225.012214055,256.616226925,2584.85,-225.012214055,256.616226925
7.0,11002106.0,200.050768164,295.134877524,2591.15,-248.261181132,255.912664237
7.0,11012106.0,199.97407111,296.011528858,2592.25,-248.337878185,256.789315572
7.0,11112106.0,200.012419637,295.573203191,2594.85,-248.299529658,256.350989905
8.0,10002155.0,225.012214055,193.276226925,2581.15,-225.012214055,193.276226925
8.0,10102155.0,225.012214055,192.836226925,2583.75,-225.012214055,192.836226925
8.0,11012158.0,207.678638769,207.947917547,2592.25,-240.633310526,168.72570426
8.0,11102157.0,207.645519587,208.326471532,2593.75,-240.666429709,169.104258246
8.0,12012154.0,241.225969577,175.499828207,2602.25,-207.085979718,214.722041494
8.0,12102153.0,241.259088759,175.878382193,2603.75,-207.052860536,215.100595479
8.0,13002155.0,225.012214055,193.276226925,2611.15,-225.012214055,193.276226925
8.0,13012155.0,225.012214055,194.156226925,2612.25,-225.012214055,194.156226925
8.0,13112155.0,225.012214055,193.716226925,2614.85,-225.012214055,193.716226925
8.0,20012153.0,225.012214055,197.556226925,2782.25,-225.012214055,197.556226925
8.0,20102152.0,225.012214055,197.936226925,2783.75,-225.012214055,197.936226925
8.0,20112153.0,225.012214055,197.116226925,2784.85,-225.012214055,197.116226925
8.0,21002155.0,207.310841535,212.151859173,2791.15,-241.001107761,172.929645886
8.0,21012155.0,207.234144481,213.028510507,2792.25,-241.077804814,173.806297221
8.0,21112155.0,207.272493008,212.59018484,2794.85,-241.039456288,173.367971554
8.0,22002151.0,241.593766811,179.703769833,2801.15,-206.718182484,218.92598312
8.0,22112151.0,241.632115338,180.142095501,2804.85,-206.679833957,219.364308787
8.0,23002152.0,225.012214055,198.376226925,2811.15,-225.012214055,198.376226925
8.0,23102152.0,225.012214055,197.936226925,2813.75,-225.012214055,197.936226925
8.0,30002170.0,249.9992,211.0,3321.15,-249.9992,211.0
8.0,30112170.0,249.9992,211.44,3324.85,-249.9992,211.44
8.0,31002172.0,230.954345373,228.598885286,3331.15,-267.141409762,185.021153362
8.0,31112172.0,230.915996846,229.037210953,3334.85,-267.179758288,185.459479029
8.0,32002168.0,267.734068812,191.795277309,3341.15,-230.361686322,235.373009233
8.0,32102168.0,267.695720285,191.356951641,3343.75,-230.400034849,234.934683566
